gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,at,costat,ggroup,gind,gsector,gsubind
020487,20211231,2021,FS,C,D,STD,HMCBF,HOME CAPITAL GROUP INC -CL B,CAD,20146.9540,A,4010,401020,40,40102010
020502,20211231,2021,INDL,C,D,STD,RYAM,RAYONIER ADVANCED MATERIALS,USD,2445.0240,A,1510,151010,15,15101050
020503,20211231,2021,INDL,C,D,STD,EUDG,WISDOMTREE EUR QLTY DIV GRW,USD,,A,,,,
020511,20211231,2021,INDL,C,D,STD,IHDG,WISDOMTREE INTL HGD QLTY DIV,USD,,A,,,,
020525,20211231,2021,INDL,C,D,STD,ABSSF,AIRBOSS OF AMERICA CORP,USD,443.2640,A,1510,151010,15,15101010
020531,20211231,2021,INDL,C,D,STD,HBB.,HORIZONS CDN SELECT UNV BD,CAD,,A,,,,
020534,20211231,2021,INDL,C,D,STD,VNOM,VIPER ENERGY PARTNERS LP,USD,3034.0210,A,1010,101020,10,10102020
020539,20211231,2021,INDL,C,D,STD,PBFX,PBF LOGISTICS LP,USD,901.2970,A,1010,101020,10,10102040
020540,20211231,2021,INDL,C,D,STD,TRUE,TRUECAR INC,USD,387.6700,A,5020,502030,50,50203010
020548,20211231,2021,INDL,C,D,STD,CTRA,COTERRA ENERGY INC,USD,19900.0000,A,1010,101020,10,10102020
020600,20211130,2021,INDL,C,D,STD,NG,NOVAGOLD RESOURCES LTD,USD,198.8520,A,1510,151040,15,15104030
020606,20211231,2021,INDL,C,D,STD,OUNZ,VANECK MERK GOLD TRUST,USD,,A,,,,
020608,20211231,2021,INDL,C,D,STD,FMB,FIRST TRUST MANAGED MUNI ETF,USD,,A,,,,
020618,20210831,2021,INDL,C,D,STD,OPWEF,OPAWICA EXPLORATIONS INC,CAD,6.4670,A,1510,151040,15,15104030
020621,20211231,2021,INDL,C,D,STD,DMTK,DERMTECH INC,USD,248.3090,A,3520,352010,35,35201010
020628,20211231,2021,INDL,C,D,STD,ISTR,INVESTAR HOLDING CORP,USD,2513.2030,A,4010,401010,40,40101015
020628,20211231,2021,FS,C,D,STD,ISTR,INVESTAR HOLDING CORP,USD,2513.2030,A,4010,401010,40,40101015
020644,20211231,2021,INDL,C,D,STD,GPRO,GOPRO INC,USD,1259.8790,A,2520,252010,25,25201010
020645,20211231,2021,INDL,C,D,STD,ARDX,ARDELYX INC,USD,149.9130,A,3520,352010,35,35201010
020646,20210930,2021,INDL,C,D,STD,ORVMF,ORVANA MINERALS CORP,USD,144.9360,A,1510,151040,15,15104030
020649,20211231,2021,INDL,C,D,STD,SNDX,SYNDAX PHARMACEUTICALS INC,USD,449.6570,A,3520,352010,35,35201010
020653,20211231,2021,INDL,C,D,STD,DEN,DENBURY INC,USD,1902.9530,A,1010,101020,10,10102020
020655,20211231,2021,INDL,C,D,STD,NEP,NEXTERA ENERGY PARTNERS LP,USD,18976.0000,A,5510,551050,55,55105020
020658,20211231,2021,INDL,C,D,STD,GGROU,GOLDEN GROWERS COOPERATIVE,USD,27.9520,A,3020,302020,30,30202010
020659,20211231,2021,INDL,C,D,STD,AMPH,AMPHASTAR PHARMACEUTICLS INC,USD,671.5290,A,3520,352020,35,35202010
020661,20211231,2021,INDL,C,D,STD,VEC,VECTRUS INC,USD,889.4590,A,2010,201010,20,20101010
020664,20211231,2021,INDL,C,D,STD,ASHS,XTRACKERS HARVEST CSI 500 CH,USD,,A,,,,
020670,20211231,2021,INDL,C,D,STD,PAAS,PAN AMERICAN SILVER CORP,USD,3518.5840,A,1510,151040,15,15104045
020676,20211231,2021,INDL,C,D,STD,PRMRF,PARAMOUNT RESOURCES LTD,CAD,3885.1000,A,1010,101020,10,10102020
020677,20211231,2021,FS,C,D,STD,FFWM,FIRST FOUNDATION INC,USD,10196.2040,A,4010,401010,40,40101015
020677,20211231,2021,INDL,C,D,STD,FFWM,FIRST FOUNDATION INC,USD,10196.2040,A,4010,401010,40,40101015
020684,20211231,2021,INDL,C,D,STD,OBE,OBSIDIAN ENERGY LTD,CAD,1429.2000,A,1010,101020,10,10102020
020686,20211231,2021,INDL,C,D,STD,SYF,SYNCHRONY FINANCIAL,USD,95748.0000,A,4020,402020,40,40202010
020686,20211231,2021,FS,C,D,STD,SYF,SYNCHRONY FINANCIAL,USD,95748.0000,A,4020,402020,40,40202010
020692,20210630,2021,INDL,C,D,STD,KE,KIMBALL ELECTRONICS INC,USD,814.0610,A,4520,452030,45,45203020
020695,20211231,2021,INDL,C,D,STD,PDS,PRECISION DRILLING CORP,CAD,2661.7520,A,1010,101010,10,10101010
020696,20211231,2021,INDL,C,D,STD,DOOR,MASONITE INTERNATIONAL CORP,USD,2246.6180,A,2010,201020,20,20102010
020699,20211231,2021,INDL,C,D,STD,LTRPA,LIBERTY TRIPADVISOR HOLDINGS,USD,4376.0000,A,5020,502030,50,50203010
020710,20211231,2021,INDL,C,D,STD,PREKF,PRAIRIESKY ROYALTY LTD,CAD,3510.4000,A,1010,101020,10,10102020
020712,20211231,2021,INDL,C,D,STD,LQDH,ISHARES INT RATE HDGD CP BD,USD,,A,,,,
020713,20211231,2021,INDL,C,D,STD,HYGH,ISHARES INT RATE HDGD HI YLD,USD,,A,,,,
020720,20211231,2021,INDL,C,D,STD,RLMD,RELMADA THERAPEUTICS INC,USD,223.3260,A,3520,352020,35,35202010
020740,20211231,2021,INDL,C,D,STD,VIA,VIA RENEWABLES INC,USD,355.2760,A,5510,551010,55,55101010
020748,20211231,2021,INDL,C,D,STD,ANET,ARISTA NETWORKS INC,USD,5734.4290,A,4520,452010,45,45201020
020756,20211231,2021,INDL,C,D,STD,MTNB,MATINAS BIOPHARMA HLDGS INC,USD,61.3260,A,3520,352010,35,35201010
020767,20211231,2021,INDL,C,D,STD,QEFA,SPDR MSCI EAFE STRATEGICFACT,USD,,A,,,,
020772,20211231,2021,INDL,C,D,STD,QEMM,SPDR MSCI EM MKTS STRATEGICF,USD,,A,,,,
020773,20211231,2021,INDL,C,D,STD,QWLD,SPDR MSCI WORLD STRATEGICFAC,USD,,A,,,,
020779,20210731,2021,INDL,C,D,STD,CSCO,CISCO SYSTEMS INC,USD,97497.0000,A,4520,452010,45,45201020
020791,20211231,2021,INDL,C,D,STD,BXMT,BLACKSTONE MORTGAGE TR INC,USD,22703.2890,A,4020,402040,40,40204010
020791,20211231,2021,FS,C,D,STD,BXMT,BLACKSTONE MORTGAGE TR INC,USD,22703.2890,A,4020,402040,40,40204010
020801,20211231,2021,INDL,C,D,STD,KXSCF,KINAXIS INC,USD,520.2690,A,4510,451030,45,45103010
020819,20211231,2021,INDL,C,D,STD,GGZ,GABELLI GBL SM & MID CAP VAL,USD,,A,,,,
020823,20220131,2021,INDL,C,D,STD,HQY,HEALTHEQUITY INC,USD,3107.1020,A,3510,351020,35,35102030
020843,20211231,2021,INDL,C,D,STD,IEUR,ISHARES CORE MSCI EUROPE ETF,USD,,A,,,,
020844,20211231,2021,INDL,C,D,STD,IPAC,ISHARES CORE MSCI PACIFIC,USD,,A,,,,
020846,20211231,2021,INDL,C,D,STD,DGRO,ISHARES CORE DIV GROWTH ETF,USD,,A,,,,
020853,20211231,2021,INDL,C,D,STD,IUSB,ISHARES CORE TOTAL USD BOND,USD,,A,,,,
020860,20211231,2021,INDL,C,D,STD,WIPKF,WINPAK LTD,USD,1321.6940,A,1510,151030,15,15103010
020874,20210630,2021,INDL,C,D,STD,SYITF,SYNEX RENEWABLE ENERGY CORP,CAD,23.1320,A,5510,551050,55,55105010
020904,20210930,2021,INDL,C,D,STD,HOLX,HOLOGIC INC,USD,8919.9000,A,3510,351010,35,35101010
020912,20211031,2021,INDL,C,D,STD,CEE,CTRL EUR RUSSIA & TURKEY FD,USD,,A,,,,
020918,20211231,2021,INDL,C,D,STD,JRNGF,JOURNEY ENERGY INC,CAD,357.2110,A,1010,101020,10,10102020
020934,20210930,2021,INDL,C,D,STD,CLIS,CLICKSTREAM CORP,USD,1.1850,A,4510,451030,45,45103010
020935,20211231,2021,INDL,C,D,STD,TRUP,TRUPANION INC,USD,562.5820,A,4030,403010,40,40301020
020943,20211231,2021,INDL,C,D,STD,SAGE,SAGE THERAPEUTICS INC,USD,1825.2880,A,3520,352010,35,35201010
020944,20211231,2021,INDL,C,D,STD,SHLX,SHELL MIDSTREAM PARTNERS LP,USD,2318.0000,A,1010,101020,10,10102040
020945,20211231,2021,INDL,C,D,STD,IRMD,IRADIMED CORP,USD,82.8810,A,3510,351010,35,35101010
020960,20211231,2021,INDL,C,D,STD,CNNE,CANNAE HOLDINGS INC,USD,3889.6000,A,4020,402010,40,40201030
020998,20211031,2021,INDL,C,D,STD,SLYQF,POUNCE TECHNOLOGIES INC,CAD,0.0090,A,4510,451010,45,45101010
021002,20211231,2021,INDL,C,D,STD,CYBR,CYBERARK SOFTWARE LTD,USD,1693.2020,A,4510,451030,45,45103020
021004,20211231,2021,INDL,C,D,STD,LNTH,LANTHEUS HOLDINGS INC,USD,863.7840,A,3510,351010,35,35101020
021012,20211231,2021,INDL,C,D,STD,ATRA,ATARA BIOTHERAPEUTICS INC,USD,468.1270,A,3520,352010,35,35201010
021015,20211231,2021,INDL,C,D,STD,OCUL,OCULAR THERAPEUTIX INC,USD,204.8870,A,3520,352020,35,35202010
021019,20211231,2021,INDL,C,D,STD,BSIG,BRIGHTSPHERE INVEST GRP INC,USD,714.8000,A,4020,402030,40,40203010
021026,20211231,2021,INDL,C,D,STD,CDC,VICTORYSHRS US EQ INM ENH VO,USD,,A,,,,
021028,20211231,2021,INDL,C,D,STD,CFO,VICTORYSHARES US 500 ENH VOL,USD,,A,,,,
021029,20211231,2021,INDL,C,D,STD,CFA,VICTORYSHARES US 500 VOL WTD,USD,,A,,,,
021032,20211231,2021,INDL,C,D,STD,VKTX,VIKING THERAPEUTICS INC,USD,210.6620,A,3520,352010,35,35201010
021033,20211231,2021,INDL,C,D,STD,TTOO,T2 BIOSYSTEMS INC,USD,60.5390,A,3520,352010,35,35201010
021035,20211231,2021,INDL,C,D,STD,RMBL,RUMBLEON INC,USD,1045.3180,A,2550,255020,25,25502020
021040,20211130,2021,INDL,C,D,STD,SPRS,SURGE COMPONENTS INC,USD,21.7520,A,4520,452030,45,45203030
021042,20210630,2021,INDL,C,D,STD,AKTS,AKOUSTIS TECHNOLOGIES INC,USD,124.9940,A,4520,452030,45,45203015
021052,20211231,2021,INDL,C,D,STD,VXC.,VANGUARD FTSE GLBL CAP EXCDA,CAD,,A,,,,
021053,20211231,2021,INDL,C,D,STD,VBU.,VANGUARD US AGG BD IDX CDA H,CAD,,A,,,,
021054,20211231,2021,INDL,C,D,STD,VBG.,VANGUARD GLBL EX U S AGG BD,CAD,,A,,,,
021056,20211231,2021,INDL,C,D,STD,VA.,VANGUARD FTSE DEV AS PAC ACP,CAD,,A,,,,
021057,20211231,2021,INDL,C,D,STD,VE.,VANGUARD FTSE DEV EURO ALLCP,CAD,,A,,,,
021065,20220228,2021,INDL,C,D,STD,JOF,JAPAN SMALL CAP FUND INC,USD,,A,,,,
021069,20211231,2021,INDL,C,D,STD,REET,ISHARES GLOBAL REIT ETF,USD,,A,,,,
021070,20211231,2021,INDL,C,D,STD,HEZU,ISHARES CURR HDG MSCI EUROZN,USD,,A,,,,
021103,20211231,2021,INDL,C,D,STD,RWLK,REWALK ROBOTICS LTD,USD,94.7500,A,3510,351010,35,35101010
021113,20211231,2021,INDL,C,D,STD,HOG.,HORIZONS PIPELNS & ENRGY ETF,CAD,,A,,,,
021118,20211231,2021,INDL,C,D,STD,AXDX,ACCELERATE DIAGNOSTICS INC,USD,83.0470,A,3510,351010,35,35101010
021119,20211231,2021,INDL,C,D,STD,SGDM,SPROTT GOLD MINERS ETF,USD,,A,,,,
021124,20211231,2021,INDL,C,D,STD,LOCO,EL POLLO LOCO HOLDINGS INC,USD,613.7860,A,2530,253010,25,25301040
021145,20211231,2021,INDL,C,D,STD,OTIC,OTONOMY INC,USD,95.6370,A,3520,352020,35,35202010
021155,20211231,2021,INDL,C,D,STD,ATY,ACUITYADS HOLDINGS INC,CAD,149.8260,A,5020,502030,50,50203010
021156,20211231,2021,INDL,C,D,STD,XSQ.,ISHARES ST HIGH QUAL CDN BD,CAD,,A,,,,
021160,20211231,2021,INDL,C,D,STD,USB.,INVESCO LDRT U.S. 0-5 YR CR,CAD,,A,,,,
021161,20211231,2021,INDL,C,D,STD,PFL.,INVESCO 1-3 YR LADRD FLT RT,CAD,,A,,,,
021165,20211231,2021,INDL,C,D,STD,ICD,INDEPENDENCE CONTRACT DRLLNG,USD,397.1040,A,1010,101010,10,10101010
021169,20211031,2021,INDL,C,D,STD,IRL,NEW IRELAND FUND INC,USD,,A,,,,
021203,20211231,2021,INDL,C,D,STD,ETP.,FIRST TRUST GBL RISK MANGD,CAD,,A,,,,
021210,20211231,2021,INDL,C,D,STD,IFV,FIRST TR DRSY WRT INTL FOC 5,USD,,A,,,,
021212,20211231,2021,INDL,C,D,STD,CNXT,VANECK VECTORS CHINAAMC SME,USD,,A,,,,
021227,20211231,2021,INDL,C,D,STD,LBRDK,LIBERTY BROADBAND CORP,USD,16968.0000,A,5020,502010,50,50201030
021236,20211231,2021,INDL,C,D,STD,THQ,TEKLA HEALTHCARE OPPTYS FUND,USD,,A,,,,
021237,20211231,2021,INDL,C,D,STD,TTI,TETRA TECHNOLOGIES INC/DE,USD,398.2660,A,1010,101010,10,10101020
021238,20211231,2021,INDL,C,D,STD,VICR,VICOR CORP,USD,477.2050,A,2010,201040,20,20104010
021241,20210630,2021,INDL,C,D,STD,CGA,CHINA GREEN AGRICULTURE INC,USD,266.7290,A,1510,151010,15,15101030
021295,20211231,2021,INDL,C,D,STD,FCUV,FOCUS UNIVERSAL INC,USD,14.0220,A,4520,452030,45,45203010
021298,20211231,2021,INDL,C,D,STD,CSF,VICTORY SHA US DISRY ENH VOL,USD,,A,,,,
021324,20211231,2021,INDL,C,D,STD,FTSM,FIRST TRUST ENHANCED SHT MAT,USD,,A,,,,
021339,20210731,2021,INDL,C,D,STD,SULMF,SULLIDEN MINING CAPITAL INC,CAD,13.4100,A,1510,151040,15,15104040
021352,20211231,2021,INDL,C,D,STD,AVNS,AVANOS MEDICAL INC,USD,1594.6000,A,3510,351010,35,35101020
021382,20211231,2021,INDL,C,D,STD,STD1,SANTANDER UK PLC,USD,388759.4020,A,4010,401010,40,40101010
021382,20211231,2021,FS,C,D,STD,STD1,SANTANDER UK PLC,USD,388759.4020,A,4010,401010,40,40101010
021429,20211231,2021,INDL,C,D,STD,GVA,GRANITE CONSTRUCTION INC,USD,2494.9270,A,2010,201030,20,20103010
021431,20211231,2021,INDL,C,D,STD,CRC,CALIFORNIA RESOURCES CORP,USD,3846.0000,A,1010,101020,10,10102020
021432,20211231,2021,INDL,C,D,STD,RDGA,RIDGEFIELD ACQUISITION CORP,USD,0.0060,A,,,,
021436,20211231,2021,INDL,C,D,STD,CAT1,CATERPILLAR FINANCIAL SVCS,USD,32387.0000,A,4020,402020,40,40202010
021440,20211231,2021,INDL,C,D,STD,LSTR,LANDSTAR SYSTEM INC,USD,2045.4650,A,2030,203040,20,20304020
021470,20211231,2021,INDL,C,D,STD,HISF,FIRST TRUST HIGH INC S F ETF,USD,,A,,,,
021503,20211231,2021,INDL,C,D,STD,KMPR,KEMPER CORP/DE,USD,14916.5000,A,4030,403010,40,40301040
021503,20211231,2021,FS,C,D,STD,KMPR,KEMPER CORP/DE,USD,14916.5000,A,4030,403010,40,40301040
021515,20211231,2021,INDL,C,D,STD,UNVR,UNIVAR SOLUTIONS INC,USD,6777.8000,A,2010,201070,20,20107010
021521,20211231,2021,INDL,C,D,STD,CZFS,CITIZENS FINANCIAL SVCS INC,USD,2143.8630,A,4010,401010,40,40101015
021521,20211231,2021,FS,C,D,STD,CZFS,CITIZENS FINANCIAL SVCS INC,USD,2143.8630,A,4010,401010,40,40101015
021524,20211231,2021,INDL,C,D,STD,PRQR,PROQR THERAPEUTICS NV,USD,238.3600,A,3520,352010,35,35201010
021538,20211231,2021,INDL,C,D,STD,EFAD,PROSHARES MSCI EAFE DIV GRWR,USD,,A,,,,
021540,20211231,2021,INDL,C,D,STD,W,WAYFAIR INC,USD,4570.0000,A,2550,255020,25,25502020
021542,20211231,2021,INDL,C,D,STD,AAON,AAON INC,USD,650.1800,A,2010,201020,20,20102010
021563,20211231,2021,INDL,C,D,STD,ELST,ELECTRONIC SYSTEM TECH INC,USD,1.7780,A,4520,452010,45,45201020
021577,20210831,2021,INDL,C,D,STD,OGI,ORGANIGRAM HOLDINGS INC,CAD,554.0170,A,3520,352020,35,35202010
021589,20211231,2021,INDL,C,D,STD,WBIF,WBI BULLBEAR VALUE 3000 ETF,USD,,A,,,,
021591,20211231,2021,INDL,C,D,STD,WBIG,WBI BULLBEAR YIELD 3000 ETF,USD,,A,,,,
021592,20211231,2021,INDL,C,D,STD,WBIL,WBI BULLBEAR QUALTY 3000 ETF,USD,,A,,,,
021594,20211231,2021,INDL,C,D,STD,WBII,WBI BULLBEAR GLOBAL INCM ETF,USD,,A,,,,
021601,20211231,2021,INDL,C,D,STD,RYTM,RHYTHM PHARMACEUTICLS,USD,329.5230,A,3520,352010,35,35201010
021604,20211231,2021,INDL,C,D,STD,PGRE,PARAMOUNT GROUP INC,USD,8494.5620,A,6010,601010,60,60101040
021616,20210930,2021,INDL,C,D,STD,GWB,GREAT WESTERN BANCORP INC,USD,12911.4680,I,4010,401010,40,40101015
021616,20210930,2021,FS,C,D,STD,GWB,GREAT WESTERN BANCORP INC,USD,12911.4680,I,4010,401010,40,40101015
021628,20211231,2021,INDL,C,D,STD,USDP,USD PARTNERS LP,USD,221.5910,A,1010,101020,10,10102040
021630,20211231,2021,INDL,C,D,STD,STOR,STORE CAPITAL CORP,USD,9773.0820,A,6010,601010,60,60101010
021633,20211231,2021,INDL,C,D,STD,VBTX,VERITEX HOLDINGS INC,USD,9757.2490,A,4010,401010,40,40101015
021633,20211231,2021,FS,C,D,STD,VBTX,VERITEX HOLDINGS INC,USD,9757.2490,A,4010,401010,40,40101015
021636,20211231,2021,INDL,C,D,STD,MBSD,FLEXSHARES DISCIPLINED DUR,USD,,A,,,,
021668,20211231,2021,INDL,C,D,STD,FTLS,FIRST TRUST LONG/SH EQTY ETF,USD,,A,,,,
021674,20211031,2021,INDL,C,D,STD,EWOOF,EASTWOOD BIO-MEDICAL CDA INC,CAD,0.6910,A,3520,352020,35,35202010
021679,20211231,2021,INDL,C,D,STD,ELV.,INVESCO S&P EMERGING MKT VLT,CAD,,A,,,,
021680,20211231,2021,INDL,C,D,STD,ILV.,INVESCO S&P INTL DEVLP VOL,CAD,,A,,,,
021707,20211231,2021,INDL,C,D,STD,FDV.,CI ACTIVE CANADIAN DIVIDEND,CAD,,A,,,,
021744,20211231,2021,INDL,C,D,STD,XENE,XENON PHARMACEUTICALS INC,USD,572.0070,A,3520,352010,35,35201010
021761,20210630,2021,INDL,C,D,STD,CDK,CDK GLOBAL INC,USD,2712.6000,A,4510,451030,45,45103010
021777,20211231,2021,INDL,C,D,STD,MMSI,MERIT MEDICAL SYSTEMS INC,USD,1648.2940,A,3510,351010,35,35101020
021783,20211231,2021,INDL,C,D,STD,BSCN,INVESCO BULTSHRS 2023 CP ETF,USD,,A,,,,
021784,20211231,2021,INDL,C,D,STD,BSCO,INVESCO BULTSHRS 2024 CP ETF,USD,,A,,,,
021787,20211231,2021,INDL,C,D,STD,BSJM,INVESCO BULTSHRS 2022 HG ETF,USD,,A,,,,
021798,20211231,2021,INDL,C,D,STD,FRPT,FRESHPET INC,USD,784.4100,A,3020,302020,30,30202030
021807,20210930,2021,INDL,C,D,STD,CTXR,CITIUS PHARMACEUTICALS INC,USD,142.4290,A,3520,352020,35,35202010
021808,20211231,2021,INDL,C,D,STD,CZR,CAESARS ENTERTAINMENT INC,USD,38031.0000,A,2530,253010,25,25301010
021815,20211231,2021,INDL,C,D,STD,TBK,TRIUMPH BANCORP INC,USD,5956.2500,A,4010,401010,40,40101015
021815,20211231,2021,FS,C,D,STD,TBK,TRIUMPH BANCORP INC,USD,5956.2500,A,4010,401010,40,40101015
021821,20211231,2021,INDL,C,D,STD,DEEP,ETF SER SOLUTIONS DEEP VALUE,USD,,A,,,,
021825,20211231,2021,INDL,C,D,STD,CFG,CITIZENS FINANCIAL GROUP INC,USD,188409.0000,A,4010,401010,40,40101015
021825,20211231,2021,FS,C,D,STD,CFG,CITIZENS FINANCIAL GROUP INC,USD,188409.0000,A,4010,401010,40,40101015
021833,20211231,2021,INDL,C,D,STD,HESM,HESS MIDSTREAM LP,USD,3485.6000,A,1010,101020,10,10102040
021834,20211231,2021,INDL,C,D,STD,TUSK,MAMMOTH ENERGY SERVICES INC,USD,720.8920,A,1010,101010,10,10101020
021838,20211231,2021,INDL,C,D,STD,VIVE,VIVEVE MEDICAL INC,USD,25.9130,A,3510,351010,35,35101010
021839,20211231,2021,INDL,C,D,STD,HEEM,ISHARES CRNCY HDG MSCI EMRG,USD,,A,,,,
021841,20211231,2021,INDL,C,D,STD,CHRS,COHERUS BIOSCIENCES INC,USD,679.3340,A,3520,352010,35,35201010
021847,20211231,2021,INDL,C,D,STD,HUBS,HUBSPOT INC,USD,2174.8540,A,4510,451030,45,45103010
021862,20211231,2021,INDL,C,D,STD,ARKQ,ARK INDL INNOVATION ETF,USD,,A,,,,
021863,20211231,2021,INDL,C,D,STD,ARKW,ARK WEB X.0 ETF,USD,,A,,,,
021864,20210930,2021,INDL,C,D,STD,GIB,CGI INC,CAD,15021.0210,A,4510,451020,45,45102010
021869,20211231,2021,INDL,C,D,STD,CIZ,VICTORYSHARES DEV ENH VOLATY,USD,,A,,,,
021870,20211231,2021,INDL,C,D,STD,DWAT,ARROW INV TR DWA TACTICL ETF,USD,,A,,,,
021894,20210930,2021,INDL,C,D,STD,MTRAF,METRO INC,CAD,13592.1000,A,3010,301010,30,30101030
021901,20211231,2021,INDL,C,D,STD,FGEN,FIBROGEN INC,USD,773.8210,A,3520,352010,35,35201010
021903,20211231,2021,INDL,C,D,STD,AMZA,ETFIS SER TR I INFRACAP MLP,USD,,A,,,,
021916,20211231,2021,INDL,C,D,STD,NVRO,NEVRO CORP,USD,574.5440,A,3510,351010,35,35101010
021917,20211231,2021,INDL,C,D,STD,IPOS,RENAISSANCE INTL IPO ETF,USD,,A,,,,
021930,20211231,2021,INDL,C,D,STD,FCOR,FIDELITY CORPORATE BOND ETF,USD,,A,,,,
021932,20211231,2021,INDL,C,D,STD,FBND,FIDELITY TOTAL BOND ETF,USD,,A,,,,
021933,20211231,2021,INDL,C,D,STD,FLTB,FIDELITY LIMITED TERM BOND,USD,,A,,,,
021935,20211231,2021,INDL,C,D,STD,ALTS,PROSHRS MRNGSTR ALT SOLUTION,USD,,A,,,,
021942,20211231,2021,INDL,C,D,STD,PMM.,PURPOSE MULTI-STRGY MKT NTRL,CAD,,A,,,,
021947,20211231,2021,INDL,C,D,STD,HSL.,HORIZONS ACTIVE FLTG RT SR,CAD,,A,,,,
021964,20211231,2021,INDL,C,D,STD,COMT,ISHARES GSCI CM DY RO ST ETF,USD,,A,,,,
021967,20211231,2021,INDL,C,D,STD,PYPD,POLYPID LTD,USD,44.2350,A,3520,352020,35,35202010
021972,20211231,2021,INDL,C,D,STD,VBND,ETF SERIES VIDENT CORE US BD,USD,,A,,,,
021993,20211231,2021,INDL,C,D,STD,FEUZ,FIRST TR EUROZONE ALPHADEX,USD,,A,,,,
021994,20211231,2021,INDL,C,D,STD,DAX,GLOBAL X DAX GERMANY ETF,USD,,A,,,,
022000,20211231,2021,INDL,C,D,STD,WK,WORKIVA INC,USD,786.7590,A,4510,451030,45,45103010
022009,20211231,2021,INDL,C,D,STD,RIDH.,RBC QUANT EAFE DIVID LEADER,CAD,,A,,,,
022011,20211231,2021,INDL,C,D,STD,RXD.,RBC QUANT EMERGING MKT DIVID,CAD,,A,,,,
022014,20211231,2021,INDL,C,D,STD,RPD.,RBC QUANT EURO DIVID LEADERS,CAD,,A,,,,
022015,20211231,2021,INDL,C,D,STD,RUDH.,RBC QUANT U S DIVID LEADERS,CAD,,A,,,,
022016,20211231,2021,INDL,C,D,STD,RPDH.,RBC QUANT EUROPEAN DIVID LEA,CAD,,A,,,,
022023,20211231,2021,INDL,C,D,STD,QVAL,ALPHA ARCHIT US QNT VAL ETF,USD,,A,,,,
022035,20211231,2021,INDL,C,D,STD,CRBP,CORBUS PHARMACEUTICALS HLDGS,USD,107.7300,A,3520,352010,35,35201010
022037,20211231,2021,INDL,C,D,STD,SIEN,SIENTRA INC,USD,199.9040,A,3510,351010,35,35101020
022039,20211231,2021,INDL,C,D,STD,SYNH,SYNEOS HEALTH INC,USD,8237.0930,A,3520,352030,35,35203010
022040,20211231,2021,INDL,C,D,STD,UPLD,UPLAND SOFTWARE INC,USD,1029.0070,A,4510,451030,45,45103010
022049,20211231,2021,INDL,C,D,STD,DIIBF,DOREL INDUSTRIES INC,USD,1851.0680,A,2520,252010,25,25201020
022051,20211231,2021,INDL,C,D,STD,FHH.,FIRST TR ALPHADEX US HEALTH,CAD,,A,,,,
022052,20211231,2021,INDL,C,D,STD,NXTG.,FIRST TRUST INDXX NEXG ETF,CAD,,A,,,,
022058,20211231,2021,INDL,C,D,STD,FHQ.,FIRST TR ALPHADEX US TECH SE,CAD,,A,,,,
022060,20211231,2021,INDL,C,D,STD,SKYY.,FIRST TRUST CLD COMPUT ETF,CAD,,A,,,,
022061,20211231,2021,INDL,C,D,STD,FBT.,FIRST TRUST NYSE ARCA BIOTEC,CAD,,A,,,,
022062,20211231,2021,INDL,C,D,STD,FHG.,FIRST TR ALPHADEX US IND SEC,CAD,,A,,,,
022063,20211231,2021,INDL,C,D,STD,CIBR.,FIRST TRUST NSDQ CYBRSCU ETF,CAD,,A,,,,
022065,20211231,2021,INDL,C,D,STD,FDN.,FIRST TRUST DOW JONS INT ETF,CAD,,A,,,,
022070,20211231,2021,INDL,C,D,STD,QCLN.,FIRST TRUST NASDAQ CLEAN EDG,CAD,,A,,,,
022076,20211231,2021,INDL,C,D,STD,ARKK,ARK INNOVATION ETF,USD,,A,,,,
022077,20211231,2021,INDL,C,D,STD,ARKG,ARK GENOMIC REV MULTI-SECTOR,USD,,A,,,,
022082,20211231,2021,INDL,C,D,STD,JYNT,JOINT CORP (THE),USD,85.4540,A,3510,351020,35,35102020
022086,20211231,2021,INDL,C,D,STD,IBOC,INTL BANCSHARES CORP,USD,16046.2360,A,4010,401010,40,40101015
022086,20211231,2021,FS,C,D,STD,IBOC,INTL BANCSHARES CORP,USD,16046.2360,A,4010,401010,40,40101015
022092,20211231,2021,INDL,C,D,STD,GMOM,CAMBRIA GLOBAL MOMENTUM ETF,USD,,A,,,,
022102,20211231,2021,INDL,C,D,STD,FEMB,FIRST TR EMG MKTS LOCAL CURR,USD,,A,,,,
022103,20211231,2021,INDL,C,D,STD,FPXI,FIRST TRUST INTL EQTY OPPRT,USD,,A,,,,
022104,20211231,2021,INDL,C,D,STD,LMBS,FIRST TR LOW DUR OPP ETF,USD,,A,,,,
022119,20211231,2021,INDL,C,D,STD,AINC,ASHFORD INC,USD,519.6700,A,4020,402030,40,40203010
022133,20211231,2021,INDL,C,D,STD,JPIN,JPMORGAN DIVR RET INTL EQTY,USD,,A,,,,
022134,20211231,2021,INDL,C,D,STD,AXTA,AXALTA COATING SYSTEMS LTD,USD,7217.2000,A,1510,151010,15,15101050
022141,20211231,2021,INDL,C,D,STD,PDBC,INVESCO OPTIMUM YLD DIVR ETF,USD,,A,,,,
022155,20211231,2021,INDL,C,D,STD,FND,FLOOR & DECOR HLDGS,USD,3730.6950,A,2550,255040,25,25504030
